User Id,Pl Name,Total Order,% orders flagged fraud,% orders flagged fraud Smp Spay,% payment failed PLB/PB,% failed significant PB PLB,% failed high PB PLB,% failed Smp Spay,% failed significant Smp Spay,% failed high Smp Spay,% dispute PB PLB,% dispute Smp Spay,% dispute fraudulent,% dispute product not received
211543,Platform,6,1.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
9148415,Printbase,6,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148383,Printbase,6,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148606,Printbase,6,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
10763286,Plusbase,6,1.00000000000000000000,0.0,19.6666666666666667,18.5000000000000000,0.50000000000000000000,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9252674,Plusbase,6,1.00000000000000000000,0.0,4.1666666666666667,3.3333333333333333,0.00000000000000000000,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
10851708,Plusbase,6,0.83333333333333333333,0.0,2.6666666666666667,0.66666666666666666667,0.00000000000000000000,0.0,0.0,0.0,0.16666666666666666667,0.0,0.16666666666666666667,0.00000000000000000000
9620865,Plusbase,6,0.83333333333333333333,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0,0.0,0.0,0.50000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
11204899,Platform,6,0.16666666666666666667,0.0,7.6666666666666667,5.3333333333333333,0.66666666666666666667,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148582,Printbase,5,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148417,Printbase,5,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149151,Printbase,5,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148862,Printbase,5,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149003,Printbase,5,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149172,Printbase,5,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148403,Printbase,5,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149147,Printbase,5,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149015,Printbase,5,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9163613,Plusbase,5,1.00000000000000000000,0.0,5.4000000000000000,3.8000000000000000,0.00000000000000000000,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
11192817,Plusbase,5,1.00000000000000000000,0.0,1.6000000000000000,0.60000000000000000000,0.80000000000000000000,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
11200996,Plusbase,5,0.80000000000000000000,0.0,2.0000000000000000,2.0000000000000000,0.00000000000000000000,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
11210097,Plusbase,5,0.40000000000000000000,0.0,0.20000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9146448,China,4,1.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.50000000000000000000,0.00000000000000000000,0.25000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
9148620,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149155,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148630,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148389,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149013,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149169,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149016,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149182,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149177,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148781,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149152,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149001,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149199,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148835,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148901,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148852,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148899,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148893,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148935,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149194,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148844,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149284,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149321,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
